"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"09/01/2023";"1900";"28,1";"";"";"61,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2023";"2000";"28,4";"";"";"60,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2023";"2100";"28,2";"";"";"60,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2023";"2200";"27,5";"";"";"63,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2023";"2300";"26,2";"";"";"68,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"0000";"25,0";"";"";"74,8";"";"";"";"";"";"";"";"";"0,7";"";"";"";"0,0"
"10/01/2023";"0100";"24,0";"";"";"78,9";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"10/01/2023";"0200";"23,6";"";"";"80,8";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"10/01/2023";"0300";"23,2";"";"";"82,9";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"10/01/2023";"0400";"23,1";"";"";"84,1";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"10/01/2023";"0500";"22,9";"";"";"84,0";"";"";"";"";"";"";"";"";"2,6";"";"";"";"0,0"
"10/01/2023";"0600";"22,2";"";"";"87,2";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"10/01/2023";"0700";"21,8";"";"";"95,0";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"10/01/2023";"0800";"21,4";"";"";"99,9";"";"";"";"";"";"";"";"";"2,7";"";"";"";"0,0"
"10/01/2023";"0900";"21,0";"";"";"99,9";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"10/01/2023";"1000";"21,0";"";"";"99,9";"";"";"";"";"";"";"";"";"2,8";"";"";"";"0,0"
"10/01/2023";"1100";"21,8";"";"";"95,8";"";"";"";"";"";"";"";"";"3,3";"";"";"";"0,0"
"10/01/2023";"1200";"23,3";"";"";"84,0";"";"";"";"";"";"";"";"";"3,5";"";"";"";"0,0"
"10/01/2023";"1300";"24,4";"";"";"81,1";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"10/01/2023";"1400";"25,8";"";"";"77,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"1500";"28,1";"";"";"69,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"1600";"29,5";"";"";"62,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"1700";"30,4";"";"";"57,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"1800";"30,5";"";"";"56,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"1900";"30,6";"";"";"55,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"2000";"29,9";"";"";"56,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"2100";"27,9";"";"";"63,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2023";"2200";"26,1";"";"";"72,2";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"10/01/2023";"2300";"25,3";"";"";"77,0";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"11/01/2023";"0000";"24,6";"";"";"80,4";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"11/01/2023";"0100";"23,9";"";"";"82,5";"";"";"";"";"";"";"";"";"2,3";"";"";"";"0,0"
"11/01/2023";"0200";"23,4";"";"";"83,4";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"11/01/2023";"0300";"22,8";"";"";"92,3";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"11/01/2023";"0400";"22,2";"";"";"98,7";"";"";"";"";"";"";"";"";"2,3";"";"";"";"0,0"
"11/01/2023";"0500";"21,5";"";"";"99,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"11/01/2023";"0600";"21,5";"";"";"99,9";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"11/01/2023";"0700";"21,4";"";"";"99,9";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"11/01/2023";"0800";"21,2";"";"";"99,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"11/01/2023";"0900";"20,9";"";"";"99,9";"";"";"";"";"";"";"";"";"0,3";"";"";"";"0,0"
"11/01/2023";"1000";"21,2";"";"";"99,9";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"11/01/2023";"1100";"22,1";"";"";"99,9";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"11/01/2023";"1200";"23,3";"";"";"96,6";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"11/01/2023";"1300";"25,5";"";"";"79,9";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"11/01/2023";"1400";"27,3";"";"";"71,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2023";"1500";"27,7";"";"";"68,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2023";"1600";"28,3";"";"";"65,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2023";"1700";"29,2";"";"";"60,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2023";"1800";"29,6";"";"";"57,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2023";"1900";"29,7";"";"";"56,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2023";"2000";"26,9";"";"";"71,9";"";"";"";"";"";"";"";"";"1,0";"";"";"";"7,3"
"11/01/2023";"2100";"23,2";"";"";"85,5";"";"";"";"";"";"";"";"";"2,4";"";"";"";"0,0"
"11/01/2023";"2200";"23,1";"";"";"87,5";"";"";"";"";"";"";"";"";"1,7";"";"";"";"1,0"
"11/01/2023";"2300";"22,8";"";"";"95,9";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"12/01/2023";"0000";"22,4";"";"";"99,6";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"12/01/2023";"0100";"22,4";"";"";"99,5";"";"";"";"";"";"";"";"";"2,5";"";"";"";"1,5"
"12/01/2023";"0200";"22,0";"";"";"99,9";"";"";"";"";"";"";"";"";"0,7";"";"";"";"1,0"
"12/01/2023";"0300";"21,7";"";"";"99,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,2"
"12/01/2023";"0400";"21,5";"";"";"99,9";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,2"
"12/01/2023";"0500";"21,3";"";"";"99,9";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,0"
"12/01/2023";"0600";"21,3";"";"";"99,9";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"12/01/2023";"0700";"21,3";"";"";"99,9";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"12/01/2023";"0800";"21,0";"";"";"99,9";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"12/01/2023";"0900";"20,6";"";"";"99,9";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,0"
"12/01/2023";"1000";"20,9";"";"";"99,9";"";"";"";"";"";"";"";"";"0,7";"";"";"";"0,0"
"12/01/2023";"1100";"21,2";"";"";"99,9";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"12/01/2023";"1200";"22,6";"";"";"99,7";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"12/01/2023";"1300";"24,2";"";"";"90,7";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"12/01/2023";"1400";"25,8";"";"";"80,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,5"
"12/01/2023";"1500";"26,2";"";"";"77,6";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,2"
"12/01/2023";"1600";"28,2";"";"";"65,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"1700";"29,1";"";"";"61,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"1800";"28,8";"";"";"62,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"1900";"30,4";"";"";"49,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"2000";"29,2";"";"";"58,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"2100";"26,4";"";"";"72,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"2200";"25,8";"";"";"72,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20/01/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
